namecity,name,link,review_score,review_count,area,address,coordinates_gps,description
Le Havre,La Petite Rade Hôtel,https://www.booking.com/hotel/fr/les-voiles-sur-le-front-de-mer.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AszGx50GwAIB0gIkZjdjYzllZmQtYzMwNC00MjUyLTkyMTEtNTg1OGU0NGUwYjFm2AIG4AIB&sid=86b799075c1aed5f9f158052084b25d9&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=class&srpvid=eb588b2e139d0062&srepoch=1672602490&from_beach_sr=1&from=searchresults#hotelTmpl,"8,2",248 expériences vécues,Le Havre,"3 Place Clemenceau, Sainte-Adresse, 76310 Le Havre, France","0.0582659158625904,49.4844192956096,0.113695868500203,49.5203501287558","Installé au Havre, à quelques pas de la côte, l'établissement La Petite Rade Hôtel offre une vue panoramique sur la mer et dispose d'un accès direct à la plage ainsi que d'une connexion Wi-Fi gratuite.
Tous les hébergements de l'établissement La Petite Rade Hôtel incluent une télévision par satellite à écran plat et une salle de bains privative. Vous bénéficierez gratuitement d'un plateau de courtoisie avec du thé, du café et des collations.
Vous pourrez déguster un petit-déjeuner buffet chaque matin dans la salle à manger ou dans l'intimité de votre chambre. Vous profiterez également de tarifs réduits dans plusieurs restaurants voisins et dans un bar situé dans le bâtiment de l'établissement.
En voiture, Le Front de Mer est à 20 minutes de Honfleur et d'Étretat ainsi qu'à 40 minutes de Trouville-sur-Mer et de Deauville.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,4 pour un séjour à deux.
L'établissement La Petite Rade Hôtel accueille des clients Booking.com depuis le 16 nov. 2007."
Le Havre,Best Western ARThotel,https://www.booking.com/hotel/fr/art.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AszGx50GwAIB0gIkZjdjYzllZmQtYzMwNC00MjUyLTkyMTEtNTg1OGU0NGUwYjFm2AIG4AIB&sid=86b799075c1aed5f9f158052084b25d9&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=class&srpvid=eb588b2e139d0062&srepoch=1672602490&from_beach_sr=1&from=searchresults#hotelTmpl,"7,8",461 expériences vécues,"Perret, Le Havre","147 Rue Louis Brindeau, Perret, 76600 Le Havre, France","0.0787522595243773,49.473228239903,0.13416953870484,49.5091590730492","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Best Western ARThotel ! Connectez-vous pour économiser.
Le Best Western Art Hotel est situé au cœur du quartier du Perret au Havre, à seulement 10 minutes à pied de la plage. En voiture, vous pourrez rejoindre les principales destinations de Normandie comme Honfleur en 20 minutes, Étretat en 30 minutes et Deauville en 40 minutes.
Décorées dans un style contemporain par divers artistes, toutes les chambres disposent d'une connexion Wi-Fi gratuite, d'une télévision à écran plat, d’une station d'accueil pour iPod et d'une salle de bains privative.
Chaque matin, vous pourrez déguster un petit-déjeuner buffet en chambre ou dans la salle à manger. Vous apprécierez de vous détendre au bar de l'Art Hotel.
Seul le petit-déjeuner buffet est servi tous les jours dans la salle à manger.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement Best Western ARThotel accueille des clients Booking.com depuis le 23 déc. 2009.
Chaîne hôtelière/marque: Best Western"
Le Havre,Résidence Dauphine,https://www.booking.com/hotel/fr/residence-dauphine.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AszGx50GwAIB0gIkZjdjYzllZmQtYzMwNC00MjUyLTkyMTEtNTg1OGU0NGUwYjFm2AIG4AIB&sid=86b799075c1aed5f9f158052084b25d9&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=class&srpvid=eb588b2e139d0062&srepoch=1672602490&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,5",136 expériences vécues,Le Havre,"99 Rue Dauphine, 76600 Le Havre, France","0.0867625219551736,49.4700412101153,0.142176193388983,49.5059720432615","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Résidence Dauphine ! Connectez-vous pour économiser.
La Résidence Dauphine propose des hébergements acceptant les animaux domestiques dans le quartier historique du Havre. Vous trouverez de nombreux restaurants et magasins à moins de 150 mètres. La plage et le port de plaisance sont accessibles en moins de 10 minutes à pied. Vous bénéficierez gratuitement d'une connexion Wi-Fi dans l'ensemble des locaux.
Les appartements comprennent une cuisine équipée d'un four micro-ondes et d'un réfrigérateur. Vous disposerez également de plaques de cuisson et d'une machine à café.
La Résidence Dauphine se trouve à 700 mètres de l'appartement témoin Perret et à 900 mètres de l'église Saint-Joseph.
L'établissement Résidence Dauphine accueille des clients Booking.com depuis le 16 juin 2015."
Le Havre,Le Petit Coeur,https://www.booking.com/hotel/fr/le-petit-coeur.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AszGx50GwAIB0gIkZjdjYzllZmQtYzMwNC00MjUyLTkyMTEtNTg1OGU0NGUwYjFm2AIG4AIB&sid=86b799075c1aed5f9f158052084b25d9&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=class&srpvid=eb588b2e139d0062&srepoch=1672602490&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,3",21 expériences vécues,Le Havre,"RDC 11 Rue du Bastion, 76600 Le Havre, France","0.0878903319786008,49.4759281834269,0.143310668021399,49.5118590165731","Situé au Havre, à 1,7 km de la plage, l'établissement Le Petit Coeur propose un salon commun, une connexion Wi-Fi gratuite, une réception ouverte 24h/24 et une cuisine commune. Vous pourrez profiter d'un casino sur place.
Cet appartement comprend une chambre, une télévision par satellite à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa kitchenette est équipée d'un four et d'un réfrigérateur. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.
Un service de location de vélos est assuré sur place et vous pourrez pêcher dans les environs.
Vous séjournerez à proximité de l'église Saint-Michel, de l'appartement témoin Perret et du Volcan. L'aéroport de Deauville-Normandie, le plus proche, est à 38 km.
L'établissement Le Petit Coeur accueille des clients Booking.com depuis le 2 sept. 2020."
Le Havre,Your Place in LH,https://www.booking.com/hotel/fr/your-place-in-lh-le-havre12.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AszGx50GwAIB0gIkZjdjYzllZmQtYzMwNC00MjUyLTkyMTEtNTg1OGU0NGUwYjFm2AIG4AIB&sid=86b799075c1aed5f9f158052084b25d9&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=class&srpvid=eb588b2e139d0062&srepoch=1672602490&from_beach_sr=1&from=searchresults#hotelTmpl,"6,9",110 expériences vécues,Le Havre,"3 rue massillon, 76600 Le Havre, France","0.106590074275424,49.4807985834269,0.162015925724576,49.5167294165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Your Place in LH ! Connectez-vous pour économiser.
Le Your Place in LH est situé au Havre, à 2,9 km de l'appartement témoin Perret, à 1,9 km de l'église Saint-Michel et à 3,6 km de l'église Saint-Joseph. Situé à 2,9 km du Volcan, il propose une connexion Wi-Fi gratuite et une cuisine commune.
Cet appartement comprend 2 chambres, une télévision par câble à écran plat, une cuisine équipée avec un micro-ondes et un réfrigérateur, ainsi que 2 salles de bains pourvues d'une douche. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 23 km du musée d'ethnographie et d'art populaire normand et du vieux port de Honfleur. L'aéroport de Deauville-Normandie, le plus proche, est implanté à 36 km.
L'établissement Your Place in LH accueille des clients Booking.com depuis le 6 oct. 2018."
Le Havre,Residence Hoteliere de l'Estuaire,https://www.booking.com/hotel/fr/residence-hoteliere-de-l-estuaire.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AszGx50GwAIB0gIkZjdjYzllZmQtYzMwNC00MjUyLTkyMTEtNTg1OGU0NGUwYjFm2AIG4AIB&sid=86b799075c1aed5f9f158052084b25d9&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=class&srpvid=eb588b2e139d0062&srepoch=1672602490&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,0",171 expériences vécues,Le Havre,"92 Rue Anatole France, 76600 Le Havre, France","0.0889258909535269,49.4775902834269,0.144348109046411,49.5135211165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Residence Hoteliere de l'Estuaire ! Connectez-vous pour économiser.
Située à 500 mètres de l'église Saint-Michel du Havre, la Résidence Hôtelière de l'Estuaire fournit gratuitement une connexion Wi-Fi accessible dans l'ensemble de ses locaux. Vous pourrez vous détendre sur la terrasse ou dans le jardin de l'établissement.
Certaines chambres donnent sur la ville ou le jardin. Chacune comporte une télévision à écran plat.
Un petit-déjeuner continental est servi tous les matins à la Résidence Hôtelière de l'Estuaire. Un salon commun est également présent sur place.
La Résidence Hôtelière de l'Estuaire se trouve à 600 mètres de l'hôtel de ville et à 700 mètres de l'Appartement témoin Perret. L'aéroport le plus proche, celui de Deauville-Normandie, se situe à 33 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,0 pour un séjour à deux.
L'établissement Residence Hoteliere de l'Estuaire accueille des clients Booking.com depuis le 12 juil. 2017."
Le Havre,Duplex lumineux tout confort,https://www.booking.com/hotel/fr/duplex-lumineux-tout-confort.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AszGx50GwAIB0gIkZjdjYzllZmQtYzMwNC00MjUyLTkyMTEtNTg1OGU0NGUwYjFm2AIG4AIB&sid=86b799075c1aed5f9f158052084b25d9&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=class&srpvid=eb588b2e139d0062&srepoch=1672602490&from_beach_sr=1&from=searchresults#hotelTmpl,"8,0",1 expérience vécue,Le Havre,"étage 1 43 Rue François Arago, 76600 Le Havre, France","0.10391914363476,49.4683106834269,0.15933085636524,49.5042415165731","Le Duplex lumineux tout confort propose un hébergement avec connexion Wi-Fi gratuite au Havre, à 2,3 km du Volcan, à 2,4 km de l'appartement témoin Perret et à 2,8 km de l'église Saint-Michel. Cet appartement se trouve à 22 km du vieux port d'Honfleur et du musée La Forge.
L'appartement comprend 4 chambres, une télévision à écran plat ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle, un micro-ondes, un lave-linge, un réfrigérateur et un four. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 3 km de l'église Saint-Joseph et à 22 km du musée d'ethnographie et d'art populaire normand. L'aéroport le plus proche, celui de Deauville-Normandie, est situé à 35 km."
Le Havre,"Appartement Rénové, 100 m de la gare, 83 m2, 5 Pers, Confortable et Lumineux",https://www.booking.com/hotel/fr/appartement-renove-100-m-de-la-gare-83-m2-5-pers-confortable-et-lumineux.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AszGx50GwAIB0gIkZjdjYzllZmQtYzMwNC00MjUyLTkyMTEtNTg1OGU0NGUwYjFm2AIG4AIB&sid=86b799075c1aed5f9f158052084b25d9&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=class&srpvid=eb588b2e139d0062&srepoch=1672602490&from_beach_sr=1&from=searchresults#hotelTmpl,"8,6",36 expériences vécues,"Perret, Le Havre","205 Boulevard de Strasbourg, Perret, 76600 Le Havre, France","0.0948985976830957,49.4743989834269,0.150317202316904,49.5103298165731","Situé au Havre, à 2,3 km de la plage du Havre, à 1,4 km du Volcan et à 1,3 km de l'église Saint-Michel, l'Appartement Rénové, 100 mètres de la gare, 83 m2, 5 Pers, Confortable et Lumineux propose un hébergement avec un balcon et une connexion Wi-Fi gratuite. Cet appartement se trouve à 23 km du musée d'ethnographie et d'art populaire normand et du vieux port de Honfleur.
Cet appartement comprend 2 chambres, une cuisine équipée d'un réfrigérateur et d'un four, une télévision à écran plat, un coin salon et une salle de bains pourvue d'une baignoire. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 1,2 km de l'appartement témoin Perret et à 1,9 km de l'église Saint-Joseph. L'aéroport de Deauville-Normandie, le plus proche, est implanté à 37 km.
L'établissement Appartement Rénové, 100 m de la gare, 83 m2, 5 Pers, Confortable et Lumineux accueille des clients Booking.com depuis le 25 juin 2021."
Le Havre,Vue mer plage 60m2 - 4pers - Garage privatif,https://www.booking.com/hotel/fr/les-pieds-dans-l-eau-plage.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AszGx50GwAIB0gIkZjdjYzllZmQtYzMwNC00MjUyLTkyMTEtNTg1OGU0NGUwYjFm2AIG4AIB&sid=86b799075c1aed5f9f158052084b25d9&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=class&srpvid=eb588b2e139d0062&srepoch=1672602490&from_beach_sr=1&from=searchresults#hotelTmpl,"9,1",36 expériences vécues,Le Havre,"5 Rue Thieullent, 76600 Le Havre, France","0.0673331566603716,49.4780040834269,0.122755843339628,49.5139349165731","Le Vue mer plage 60m2 - 4pers - Garage privatif est un hébergement en bord de mer situé au Havre, à moins de 1 km de l'église Saint-Joseph et à 13 minutes à pied de l'église Saint-Michel. Situé à 400 mètres de la plage du Havre, il propose des installations de sports nautiques et un parking privé gratuit.
Offrant une vue sur la mer, cet appartement comprend un balcon, une chambre, un salon, une télévision à écran plat, une salle de bains pourvue d'une douche ainsi qu'une cuisine équipée d'un réfrigérateur et d'un four. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 1,2 km de l'appartement témoin Perret et à 1,5 km du Volcan. L'aéroport de Deauville-Normandie, le plus proche, est implanté à 39 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,2 pour un séjour à deux.
L'établissement Vue mer plage 60m2 - 4pers - Garage privatif accueille des clients Booking.com depuis le 8 sept. 2021."
Rouen,"Hôtel de Bourgtheroulde, Autograph Collection",https://www.booking.com/hotel/fr/de-bourgtheroulde.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Apnhx50GwAIB0gIkZDczODNjMjMtODZlZi00OTdiLWI4MjYtNWIxYTA5YTE4MWYy2AIG4AIB&sid=1403b256bd3a93bf7014b172c9b20bea&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=class&srpvid=2c8491d2bdf70291&srepoch=1672605878&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4",805 expériences vécues,"Centre-ville de Rouen, Rouen","15 Place De La Pucelle, 76000 Rouen, France","1.06119506808218,49.4242125834269,1.11655693191782,49.4601434165731","Rouen - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Ce boutique hôtel vous accueille dans le centre historique de Rouen, à côté du Gros-Horloge et à 2 km de la salle omnisports Kindarena. Vous bénéficierez d’un accès gratuit à la piscine intérieure, à la salle de sport et au spa où sont proposés un sauna, un hammam et une gamme de soins.
Toutes les chambres climatisées de l’Hotel de Bourgtheroulde comprennent une connexion Wi-Fi gratuite, une télévision à écran plat et une salle de bains privative. Certains hébergements donnent sur la galerie d’Aumale, la place de la Pucelle ou le temple Saint-Éloi.
Le restaurant L’Aumale sert une cuisine traditionnelle préparée à base de produits régionaux. L’établissement propose également un petit-déjeuner buffet. Vous aurez la possibilité de prendre un verre au bar ou sur la terrasse.
Lors de votre séjour, vous pourrez visiter la ville et ses sites d’intérêt, comme la cathédrale Notre-Dame et la place du Vieux-Marché. Vous séjournerez à 1 km de la gare de Rouen-Rive-Droite. Un parking privé est disponible sur place, sur réservation.
C'est le quartier préféré des voyageurs visitant Rouen, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.
L'établissement Hôtel de Bourgtheroulde, Autograph Collection accueille des clients Booking.com depuis le 9 avr. 2010.
Chaîne hôtelière/marque: Marriott Hotels & Resorts , Autograph Collection"
Rouen,L'Autel - Balnéo - Sauna - Centre historique,https://www.booking.com/hotel/fr/l-39-autel-rouen.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Apnhx50GwAIB0gIkZDczODNjMjMtODZlZi00OTdiLWI4MjYtNWIxYTA5YTE4MWYy2AIG4AIB&sid=1403b256bd3a93bf7014b172c9b20bea&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=class&srpvid=2c8491d2bdf70291&srepoch=1672605878&from=searchresults#hotelTmpl,"8,7",73 expériences vécues,"Centre-ville de Rouen, Rouen","13 rue Dinanderie, 76000 Rouen, France","1.06349573236291,49.4265785834269,1.11886026763709,49.4625094165731","Rouen - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement L'Autel - Balnéo - Sauna - Centre historique ! Connectez-vous pour économiser.
Doté d'une baignoire spa, l'établissement L'Autel - Balnéo - Sauna - Centre historique est situé en plein centre de Rouen. Vous séjournerez à 700 mètres de la cathédrale Notre-Dame de Rouen et bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux.
L'appartement comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que 2 salles de bains avec une baignoire ou une douche et un jacuzzi. Les serviettes et le linge de lit sont fournis.
Vous pourrez profiter d'un sauna sur place.
L'Autel - Balnéo - Sauna - Centre historique se trouve à 700 mètres de la gare de Rouen Rive Droite et à 3,1 km du palais des sports Kindarena de Rouen. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 84 km.
C'est le quartier préféré des voyageurs visitant Rouen, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement L'Autel - Balnéo - Sauna - Centre historique accueille des clients Booking.com depuis le 4 juin 2021."
